theoretical_q,sample_q
-0.16956235424394875,0.003082375556172637
-0.16756039111590415,0.0038468465963065446
-0.16555909932131999,0.003988811229702226
-0.1635584703999211,0.005165854589750369
-0.16155849591044755,0.006941713503740705
-0.15955916743038961,0.0074622336722678555
-0.15756047655572364,0.008001007688883316
-0.1555624149006513,0.00919816691278649
-0.15356497409733774,0.009393582788412867
-0.1515681457956531,0.011153852795725849
-0.1495719216629144,0.011912149206519847
-0.1475762933836282,0.011975383020852992
-0.1455812526592365,0.012106845562136176
-0.14358679120786175,0.012985100576407302
-0.14159290076405398,0.013283090754478356
-0.13959957307854007,0.014219535592568956
-0.13760679991797212,0.014448248654403492
-0.13561457306467942,0.014467639585441438
-0.1336228843164198,0.014785809945550555
-0.13163172548613258,0.01478581186558931
-0.12964108840169333,0.015168065957601397
-0.12765096490566902,0.015943666557829177
-0.12566134685507402,0.016556622245371026
-0.12367222612112845,0.016590608118311992
-0.12168359458901579,0.01678670471605297
-0.11969544415764322,0.017071174013109335
-0.11770776673940202,0.018051177887329916
-0.11572055425992858,0.018880353008406354
-0.11373379865786788,0.01908630341902523
-0.11174749188463647,0.019221925809892775
-0.10976162590418664,0.019677543811197785
-0.10777619269277265,0.019843569837127966
-0.10579118423871593,0.01987576020466261
-0.10380659254217316,0.021227433953101196
-0.10182240961490388,0.02129181695664791
-0.09983862748003897,0.021481705554627323
-0.09785523817185104,0.021845416403562308
-0.09587223373552466,0.021959538530640386
-0.09388960622692702,0.022654556212688155
-0.09190734771238122,0.022695361420032364
-0.08992545026843772,0.022731015670150047
-0.08794390598164899,0.024649560677975454
-0.08596270694834338,0.024934345268427874
-0.08398184527439964,0.025176771708199812
-0.08200131307502345,0.02548721678105407
-0.0800211024745233,0.025656955412928447
-0.07804120560608716,0.02696776489311737
-0.07606161461156098,0.027102495599396873
-0.07408232164122597,0.027200989028338007
-0.07210331885357829,0.02773525594855345
-0.07012459841510824,0.029501773111814792
-0.06814615250007977,0.029526371356808197
-0.0661679732903119,0.02990100158783587
-0.06419005297495954,0.02999185483448706
-0.06221238375029458,0.03056864443438971
-0.06023495781948914,0.03113648780724497
-0.058257767392397034,0.032080853146629125
-0.05628080468533795,0.032221477902082664
-0.05430406192088056,0.03229062234994167
-0.05232753132762619,0.032471528391595804
-0.05035120513999409,0.03261739023333078
-0.048375075598005926,0.0332404182026601
-0.04639913494707066,0.03379134116692505
-0.04442337543777113,0.034002328392904214
-0.042447789325649035,0.03417051494023835
-0.04047236887099226,0.03547644503817787
-0.03849710633862122,0.035875038942646244
-0.036521993997675424,0.0362551341075693
-0.034547024121401745,0.036612885466054464
-0.032572188986941586,0.03735839846978756
-0.030597480875118398,0.037837657120244096
-0.028622892070226863,0.037856239559270435
-0.02664841485982017,0.03909620064928009
